lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1974_translation,english_translation
ἀργύριον,310,unigram,neuter,accusative,singular,uningkim,1.3236432107783562,uningkim,"silver, money"
ἁμαρτία,259,unigram,feminine,accusative,plural,kadagang,1.9630825259215048,kadagang,sin
ἁμαρτία,208,unigram,feminine,accusative,singular,kadagang,1.5897403852526235,kadagang,sin
ἁμαρτία,268,unigram,feminine,nominative,plural,kadagang,1.0307843844327895,kadagang,sin
ἁμαρτία,265,unigram,feminine,nominative,singular,ikianing,1.1202760109985537,ikianing,sin
ἀδελφή,288,unigram,feminine,accusative,plural,kuyane,1.0377351231687852,kuyane,sister
ἀδελφή,127,unigram,feminine,accusative,singular,Mata,1.3706066881277053,Mata,sister
ἀδελφή,19,unigram,feminine,nominative,plural,kuyane,1.145845451614002,kuyane,sister
ἀδελφή,287,unigram,feminine,nominative,singular,kuyangni,1.1699176145621542,kuyangni,sister
ῥάπισμα,146,unigram,neuter,accusative,plural,fangi,1.060048707400821,fangi,"slap, strike, hit"
ὀψάριον,176,unigram,neuter,accusative,plural,ningwari,1.111164588658355,ningwari,small fish
υἱός,45,unigram,masculine,accusative,plural,mindine,1.2781844881171436,mindine,son
υἱός,122,unigram,masculine,nominative,plural,mindine,1.8823725397615667,mindine,son
ψυχή,213,unigram,feminine,accusative,plural,ani,1.030148889698849,ani,"soul, life"
ψυχή,262,unigram,feminine,accusative,singular,kumarota,1.2013602356912798,kumarota,"soul, life"
ἀστήρ,272,unigram,masculine,nominative,plural,bam,1.049845795238012,bam,star
ἀστήρ,182,unigram,masculine,nominative,singular,aradagu,1.0968441627007843,aradagu,star
λίθος,276,unigram,masculine,accusative,plural,kwak,1.436003343700164,kwak,stone
λίθος,33,unigram,masculine,accusative,singular,uningkim,2.347838967180879,uningkim,stone
λίθος,132,unigram,masculine,nominative,plural,uningkim,1.5115816768427062,uningkim,stone
λίθος,37,unigram,masculine,nominative,singular,uningkim,1.741214549772856,uningkim,stone
συναγωγή,228,unigram,feminine,accusative,plural,siring,1.66687487432613,siring,synagogue
συναγωγή,312,unigram,feminine,accusative,singular,siring,1.1293141762168004,siring,synagogue
τράπεζα,187,unigram,feminine,accusative,plural,yangkagare,1.1308393343115501,yangkagare,table
τράπεζα,134,unigram,feminine,accusative,singular,tipgaranam,1.2579274584152316,tipgaranam,table
τάλαντον,67,unigram,neuter,accusative,plural,kina,1.0127096761397056,kina,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,216,unigram,neuter,accusative,singular,wan,1.1171365763040324,wan,talent (weight and monetary unit: around 20 years' wages)
τελώνης,181,unigram,masculine,nominative,plural,takis,1.022432062287011,takis,tax collector
τελώνης,69,unigram,masculine,nominative,singular,takis,1.743613090783929,takis,tax collector
γραμματεύς,316,unigram,masculine,nominative,plural,sasuk,2.646213740904145,sasuk,"teacher, expert in the law, scholar, scribe"
γραμματεύς,202,unigram,masculine,nominative,singular,sasuk,1.1106418820585149,sasuk,"teacher, expert in the law, scholar, scribe"
καθηγητής,301,unigram,masculine,nominative,plural,sangting,1.0968283614194991,sangting,"teacher, guide"
καθηγητής,215,unigram,masculine,nominative,singular,sangting,1.0968283614194991,sangting,"teacher, guide"
κλέπτης,80,unigram,masculine,nominative,plural,bataga,1.1831482168374226,bataga,thief
κλέπτης,214,unigram,masculine,nominative,singular,kubu,3.891260338795079,kubu,thief
διαλογισμός,273,unigram,masculine,accusative,plural,yapkedanga,1.385917912852136,yapkedanga,"thought, argument"
διαλογισμός,140,unigram,masculine,accusative,singular,kambiafinga,1.1468441483923415,kambiafinga,"thought, argument"
διαλογισμός,112,unigram,masculine,nominative,plural,sasuk,1.0678651663943808,sasuk,"thought, argument"
διαλογισμός,267,unigram,masculine,nominative,singular,aroking,1.7376835286092749,aroking,"thought, argument"
θρόνος,5,unigram,masculine,accusative,plural,yaptatorok,1.0968599876265732,yaptatorok,throne
θρόνος,223,unigram,masculine,accusative,singular,anini'ga,1.0445119543968238,anini'ga,throne
χρόνος,249,unigram,masculine,accusative,plural,kamanii,1.2580405121142513,kamanii,time
χρόνος,218,unigram,masculine,accusative,singular,ararap,1.0322992849988777,ararap,time
καιρός,74,unigram,masculine,nominative,plural,udayabinga,1.096971429557029,udayabinga,"time, right time"
καιρός,136,unigram,masculine,nominative,singular,kama,1.4982356219110669,kama,"time, right time"
τάφος,124,unigram,masculine,accusative,plural,ifagidabanga,1.0968494350457272,ifagidabanga,"tomb, grave"
τάφος,168,unigram,masculine,accusative,singular,kusik,1.4208230722820334,kusik,"tomb, grave"
μνημεῖον,13,unigram,neuter,accusative,plural,kamaranga,1.9999449081785785,kamaranga,"tomb, grave"
μνημεῖον,16,unigram,neuter,accusative,singular,ginang,3.0586718219078057,ginang,"tomb, grave"
μνημεῖον,77,unigram,neuter,nominative,plural,kusik,1.579045534914999,kusik,"tomb, grave"
θησαυρός,94,unigram,masculine,accusative,plural,bataga,1.1044604341386173,bataga,treasure
θησαυρός,209,unigram,masculine,accusative,singular,tatafak,1.3854546944250532,tatafak,treasure
δένδρον,86,unigram,neuter,accusative,plural,firi,1.094581019474559,firi,tree	
δένδρον,75,unigram,neuter,accusative,singular,yabiting,1.2610520806248098,yabiting,tree	
κώμη,248,unigram,feminine,accusative,plural,yong,1.3403873066115848,yong,village
κώμη,51,unigram,feminine,accusative,singular,yong,2.252659836431828,yong,village
φωνή,297,unigram,feminine,nominative,singular,sabana,1.3912966628340582,sabana,voice or sound
πόλεμος,242,unigram,masculine,accusative,plural,bibi'ning,1.3812217017607922,bibi'ning,war
πόλεμος,39,unigram,masculine,accusative,singular,tuwenti,1.0968441627007843,tuwenti,war
ὕδωρ,90,unigram,neuter,accusative,singular,ama,1.879494362757388,ama,water
ὑδρία,198,unigram,feminine,accusative,plural,tagak,1.162693269926617,tagak,water jar
ὑδρία,110,unigram,feminine,accusative,singular,kandang,1.2239402964371449,kandang,water jar
ὁδός,243,unigram,feminine,accusative,plural,yangara,1.1096374830760012,yangara,way
ὁδός,139,unigram,feminine,accusative,singular,kadapmang,2.4855249381987448,kadapmang,way
